student_id,session_id,timestamp,cours_id,time_spent_minutes,pages_visited,video_watched_percent,click_events,notes_taken,forum_posts,revisit_flag,quiz_score,attempts_taken,assignment_score,feedback_rating,days_since_last_activity,cumulative_quiz_score,learning_trend,attention_score,feedback_type,next_module_prediction,success_label,session_id_unified
S0165,S0165_S27,2024-03-02 16:31:00,CS101,28.196633797944347,7,79.76275280257619,40,1,3,0,92,3,82,5,3,1980,73.33,0.2,good_progress,PHY101,1,SID_04947
S0165,S0165_S28,2024-03-12 22:19:00,MATH101,32.173215199746465,8,11.445463573147435,22,0,0,0,96,1,87,3,7,2076,74.14,0.08,content_boost,CS101,1,SID_04948
S0165,S0165_S29,2024-02-14 09:46:00,MATH101,23.33912198729007,7,57.77845948056021,24,1,3,0,73,2,90,4,9,2149,74.1,0.14,pace_slow,MATH101,1,SID_04949
S0165,S0165_S30,2024-04-20 17:27:00,ENG101,31.70461202362372,11,100.0,35,1,1,0,55,2,75,3,5,2204,73.47,0.28,pace_slow,SCI101,0,SID_04950
S0166,S0166_S1,2024-01-31 23:28:00,CS101,39.91201885655524,12,51.157515710923946,32,0,0,0,73,2,71,3,5,73,73.0,0.22,content_boost,PHY101,1,SID_04951
S0166,S0166_S2,2024-04-06 08:34:00,MATH101,35.61477776223424,7,22.02924757289326,20,0,0,0,84,1,85,4,8,157,78.5,0.1,good_progress,ENG101,1,SID_04952
S0166,S0166_S3,2024-04-15 11:02:00,PHY101,14.83790970988126,7,71.40208300316883,13,0,3,0,74,2,66,1,5,231,77.0,0.12,revise_prev_topic,ENG101,1,SID_04953
S0166,S0166_S4,2024-04-07 10:43:00,PHY101,14.147299211873708,7,48.64181556020641,14,1,1,0,87,3,77,1,9,318,79.5,0.09,revise_prev_topic,ENG101,1,SID_04954
S0166,S0166_S5,2024-01-20 01:54:00,CS101,20.736862330369156,12,48.805327559414,23,1,1,1,55,3,78,2,5,373,74.6,0.15,practice_more,SCI101,0,SID_04955
S0166,S0166_S6,2024-03-09 00:12:00,SCI101,16.908147788433272,8,41.296262795478405,12,0,1,0,62,1,82,5,8,435,72.5,0.1,content_boost,PHY101,1,SID_04956
S0166,S0166_S7,2024-04-10 04:37:00,SCI101,38.07768479226149,7,50.555774851113966,10,0,1,0,40,3,75,1,3,475,67.86,0.18,practice_more,CS101,0,SID_04957
S0166,S0166_S8,2024-01-17 23:15:00,SCI101,51.25480574044848,10,68.23688071058591,48,0,0,0,72,2,94,4,3,547,68.38,0.3,pace_slow,PHY101,1,SID_04958
S0166,S0166_S9,2024-01-22 15:41:00,PHY101,37.06982902559169,9,73.62833871919337,33,1,1,0,78,1,77,1,8,625,69.44,0.24,content_boost,ENG101,1,SID_04959
S0166,S0166_S10,2024-04-29 17:26:00,CS101,26.361722966851104,11,79.84706211950416,43,1,0,0,69,2,90,5,9,694,69.4,0.21,good_progress,ENG101,1,SID_04960
S0166,S0166_S11,2024-03-23 12:27:00,MATH101,32.12210161862655,10,73.12533565466025,21,1,3,0,58,2,89,4,1,752,68.36,0.22,pace_slow,ENG101,0,SID_04961
S0166,S0166_S12,2024-04-29 06:33:00,ENG101,20.090163349490865,11,61.10674071531332,24,1,1,0,100,2,75,3,8,852,71.0,0.16,good_progress,SCI101,1,SID_04962
S0166,S0166_S13,2024-02-21 16:49:00,SCI101,21.851142789901573,10,92.00897531098262,21,1,0,1,71,1,86,3,7,923,71.0,0.2,practice_more,CS101,1,SID_04963
S0166,S0166_S14,2024-01-26 14:39:00,CS101,48.81760123210147,4,57.99024376701741,13,1,1,0,56,1,81,3,4,979,69.93,0.22,good_progress,MATH101,0,SID_04964
S0166,S0166_S15,2024-02-29 21:45:00,MATH101,37.593742266243765,14,23.831038187424376,45,0,0,1,98,1,74,1,8,1077,71.8,0.15,pace_slow,ENG101,1,SID_04965
S0166,S0166_S16,2024-03-05 14:34:00,SCI101,27.995660774672885,8,51.49276157851872,16,1,1,0,88,1,79,2,4,1165,72.81,0.15,content_boost,SCI101,1,SID_04966
S0166,S0166_S17,2024-02-13 17:15:00,CS101,51.90735779361357,13,58.88843821747762,20,1,0,0,82,3,69,1,3,1247,73.35,0.29,revise_prev_topic,PHY101,1,SID_04967
S0166,S0166_S18,2024-02-01 08:40:00,MATH101,45.56399090671715,9,99.82150546075582,47,1,1,1,56,2,81,5,2,1303,72.39,0.36,practice_more,ENG101,0,SID_04968
S0166,S0166_S19,2024-03-23 04:01:00,SCI101,32.01352926308415,8,97.80551502425963,20,0,1,0,61,1,85,4,5,1364,71.79,0.26,pace_slow,MATH101,1,SID_04969
S0166,S0166_S20,2024-02-24 18:40:00,PHY101,34.62223012030036,3,65.05714120256641,38,1,1,1,83,2,81,4,0,1447,72.35,0.17,revise_prev_topic,PHY101,1,SID_04970
S0166,S0166_S21,2024-04-04 15:46:00,CS101,39.10964921823442,9,87.91141872850757,39,0,0,1,59,3,89,4,1,1506,71.71,0.29,pace_slow,ENG101,0,SID_04971
S0166,S0166_S22,2024-01-20 06:57:00,SCI101,32.98603676043493,10,87.1751016240581,14,1,2,1,58,2,85,1,2,1564,71.09,0.26,good_progress,PHY101,0,SID_04972
S0166,S0166_S23,2024-03-04 21:30:00,PHY101,34.47932479157831,4,100.0,11,0,2,1,90,1,77,4,1,1654,71.91,0.26,revise_prev_topic,MATH101,1,SID_04973
S0166,S0166_S24,2024-03-31 05:09:00,PHY101,19.314211966485647,12,100.0,48,0,3,0,82,2,82,5,4,1736,72.33,0.21,revise_prev_topic,PHY101,1,SID_04974
S0166,S0166_S25,2024-02-20 10:14:00,CS101,34.17063659944618,3,86.18883552133329,21,0,4,0,54,3,73,4,9,1790,71.6,0.22,pace_slow,ENG101,0,SID_04975
S0166,S0166_S26,2024-04-11 12:17:00,ENG101,35.81005507572707,7,57.64367220785302,26,0,2,1,89,3,83,3,9,1879,72.27,0.18,content_boost,SCI101,1,SID_04976
S0166,S0166_S27,2024-03-09 09:30:00,ENG101,16.8600277675274,11,100.0,30,0,5,0,87,3,73,2,1,1966,72.81,0.19,pace_slow,SCI101,1,SID_04977
S0166,S0166_S28,2024-02-18 21:25:00,ENG101,22.77757229512966,11,65.6506054270249,41,0,1,1,91,1,94,1,6,2057,73.46,0.17,practice_more,ENG101,1,SID_04978
S0166,S0166_S29,2024-01-14 18:12:00,PHY101,33.79937024384272,3,21.87859796438199,14,1,1,0,76,2,78,3,0,2133,73.55,0.07,practice_more,CS101,1,SID_04979
S0166,S0166_S30,2024-02-23 00:45:00,ENG101,35.07879458591195,5,39.52475179345035,11,1,1,1,67,2,73,4,1,2200,73.33,0.13,pace_slow,MATH101,1,SID_04980
S0167,S0167_S1,2024-01-10 12:34:00,PHY101,28.43729654672053,5,45.70794909972341,45,0,2,1,82,3,64,4,1,82,82.0,0.12,revise_prev_topic,PHY101,1,SID_04981
S0167,S0167_S2,2024-01-08 04:23:00,PHY101,35.59645257915704,7,23.65840531164336,18,0,4,0,67,3,100,5,3,149,74.5,0.1,practice_more,MATH101,1,SID_04982
S0167,S0167_S3,2024-03-03 10:53:00,ENG101,32.62575079331774,12,64.09776415963006,26,1,1,0,81,3,73,1,0,230,76.67,0.22,revise_prev_topic,CS101,1,SID_04983
S0167,S0167_S4,2024-04-03 22:53:00,CS101,30.63050287820515,12,91.09103724331769,46,0,1,0,98,2,85,3,3,328,82.0,0.27,pace_slow,MATH101,1,SID_04984
S0167,S0167_S5,2024-01-15 03:34:00,ENG101,39.74494160106879,5,35.72288904953522,11,0,1,0,79,3,72,3,0,407,81.4,0.13,content_boost,PHY101,1,SID_04985
S0167,S0167_S6,2024-04-22 22:01:00,PHY101,43.16196739215342,7,100.0,35,1,3,1,58,1,87,1,8,465,77.5,0.33,pace_slow,CS101,0,SID_04986
S0167,S0167_S7,2024-03-17 09:45:00,PHY101,35.41024781259778,3,94.85959733152184,29,0,2,1,64,1,79,4,6,529,75.57,0.24,pace_slow,SCI101,1,SID_04987
S0167,S0167_S8,2024-02-16 06:20:00,SCI101,21.693736513981435,8,55.89065892855205,12,1,4,0,86,2,87,3,1,615,76.88,0.13,content_boost,CS101,1,SID_04988
S0167,S0167_S9,2024-01-29 04:09:00,PHY101,23.512371351293226,10,52.39943246800431,21,1,1,1,99,2,71,1,0,714,79.33,0.15,good_progress,ENG101,1,SID_04989
S0167,S0167_S10,2024-01-23 23:31:00,ENG101,32.087820712956805,7,56.21807763873927,10,0,2,1,57,3,70,4,7,771,77.1,0.17,content_boost,CS101,0,SID_04990
S0167,S0167_S11,2024-04-16 14:51:00,SCI101,26.8599821957585,13,33.994548867502736,37,1,0,0,61,1,80,4,4,832,75.64,0.15,pace_slow,PHY101,1,SID_04991
S0167,S0167_S12,2024-03-20 12:14:00,MATH101,19.79617550763586,8,100.0,25,0,2,1,86,1,59,4,3,918,76.5,0.19,revise_prev_topic,SCI101,0,SID_04992
S0167,S0167_S13,2024-02-01 22:59:00,MATH101,51.44253095535582,6,89.35897448260387,23,1,1,1,37,2,90,4,9,955,73.46,0.35,practice_more,MATH101,0,SID_04993
S0167,S0167_S14,2024-01-23 17:38:00,CS101,35.78240133620572,10,33.41609031108105,14,1,2,0,68,2,80,1,0,1023,73.07,0.15,practice_more,PHY101,1,SID_04994
S0167,S0167_S15,2024-03-13 13:26:00,SCI101,58.71475377360004,12,42.15713526673083,39,0,2,1,71,2,84,5,8,1094,72.93,0.25,revise_prev_topic,MATH101,1,SID_04995
S0167,S0167_S16,2024-04-08 21:18:00,ENG101,41.91823018852821,12,69.50010453065228,45,1,0,0,73,3,72,1,8,1167,72.94,0.27,revise_prev_topic,MATH101,1,SID_04996
S0167,S0167_S17,2024-03-13 16:41:00,MATH101,22.333132072390416,3,60.81888520447871,34,1,1,1,71,2,82,4,9,1238,72.82,0.11,revise_prev_topic,SCI101,1,SID_04997
S0167,S0167_S18,2024-04-22 07:45:00,ENG101,39.70635432168997,12,56.34657536597128,19,0,3,1,70,2,75,5,6,1308,72.67,0.23,practice_more,PHY101,1,SID_04998
S0167,S0167_S19,2024-04-29 19:32:00,PHY101,33.82363645031468,10,42.65949663390338,45,0,3,0,54,1,66,3,9,1362,71.68,0.16,revise_prev_topic,MATH101,0,SID_04999
S0167,S0167_S20,2024-01-24 12:01:00,CS101,34.08594123436783,9,46.96909305870047,42,1,1,1,69,1,70,4,8,1431,71.55,0.17,practice_more,MATH101,1,SID_05000
S0167,S0167_S21,2024-03-03 23:37:00,ENG101,36.14151192613707,12,36.55000933802423,10,0,2,1,52,3,70,3,6,1483,70.62,0.17,revise_prev_topic,MATH101,0,SID_05001
S0167,S0167_S22,2024-04-02 15:41:00,SCI101,25.108737786310428,8,63.87094126527567,47,1,2,1,84,1,95,3,3,1567,71.23,0.16,content_boost,MATH101,1,SID_05002
S0167,S0167_S23,2024-03-10 05:40:00,MATH101,20.80745515328056,8,61.8494143401153,15,1,1,1,71,3,89,5,5,1638,71.22,0.14,pace_slow,MATH101,1,SID_05003
S0167,S0167_S24,2024-01-06 01:15:00,CS101,43.89277653531077,4,37.606285187698646,12,0,1,0,65,1,69,3,7,1703,70.96,0.14,pace_slow,PHY101,1,SID_05004
S0167,S0167_S25,2024-04-29 11:14:00,SCI101,33.28554727350634,6,100.0,13,1,1,1,65,2,93,2,2,1768,70.72,0.26,pace_slow,ENG101,1,SID_05005
S0167,S0167_S26,2024-04-06 10:08:00,SCI101,42.31926878612472,13,66.51715652628415,49,1,0,0,51,1,84,3,9,1819,69.96,0.27,pace_slow,PHY101,0,SID_05006
S0167,S0167_S27,2024-01-07 22:15:00,MATH101,32.80996699541708,13,54.52055714026606,23,1,0,1,83,2,68,5,2,1902,70.44,0.21,practice_more,MATH101,1,SID_05007
S0167,S0167_S28,2024-03-29 17:19:00,MATH101,41.27758532304328,10,97.13236805739324,21,1,1,1,67,1,91,3,9,1969,70.32,0.33,pace_slow,MATH101,1,SID_05008
S0167,S0167_S29,2024-04-03 01:12:00,ENG101,29.06802187079102,10,47.09844700561569,16,0,1,1,86,3,89,5,3,2055,70.86,0.16,pace_slow,PHY101,1,SID_05009
S0167,S0167_S30,2024-01-23 13:34:00,CS101,23.02995393417961,11,67.0384948610862,39,1,3,1,74,3,83,5,9,2129,70.97,0.18,content_boost,CS101,1,SID_05010
S0168,S0168_S1,2024-02-20 20:51:00,SCI101,30.57207126849039,6,14.720715799124235,35,0,3,1,56,3,71,5,0,56,56.0,0.07,good_progress,CS101,0,SID_05011
S0168,S0168_S2,2024-02-16 16:47:00,CS101,15.537103194790475,13,76.11851119732698,21,0,0,1,85,3,76,4,9,141,70.5,0.17,revise_prev_topic,PHY101,1,SID_05012
S0168,S0168_S3,2024-01-04 05:31:00,PHY101,26.581772400652245,11,56.93476571952991,22,1,0,0,65,1,92,3,3,206,68.67,0.17,good_progress,MATH101,1,SID_05013
S0168,S0168_S4,2024-03-12 00:32:00,ENG101,42.3776856960594,14,52.947341203210485,30,0,3,0,58,1,68,1,0,264,66.0,0.24,practice_more,MATH101,0,SID_05014
S0168,S0168_S5,2024-03-25 10:24:00,ENG101,10.72661041167772,11,66.46306510545126,46,1,0,0,88,1,65,3,5,352,70.4,0.12,revise_prev_topic,ENG101,1,SID_05015
S0168,S0168_S6,2024-03-17 08:11:00,MATH101,40.35106573174298,13,24.921035704652404,40,0,0,1,74,2,87,5,2,426,71.0,0.15,content_boost,ENG101,1,SID_05016
S0168,S0168_S7,2024-03-07 20:20:00,SCI101,36.30123210430855,12,90.18524939878095,21,1,0,0,57,3,82,1,9,483,69.0,0.3,revise_prev_topic,SCI101,0,SID_05017
S0168,S0168_S8,2024-03-06 00:17:00,SCI101,41.41605199795179,13,69.59835801933245,23,1,4,0,75,1,81,3,3,558,69.75,0.28,revise_prev_topic,SCI101,1,SID_05018
S0168,S0168_S9,2024-03-23 22:40:00,ENG101,20.349339462622343,6,47.60392259702044,36,1,1,0,77,3,86,4,2,635,70.56,0.1,content_boost,MATH101,1,SID_05019
S0168,S0168_S10,2024-01-02 14:45:00,PHY101,34.60552257861929,14,77.72590457136533,23,0,0,0,91,3,83,4,5,726,72.6,0.27,content_boost,SCI101,1,SID_05020
S0168,S0168_S11,2024-03-16 05:59:00,MATH101,36.956171629398256,2,79.9241451213652,41,0,1,1,100,3,67,2,4,826,75.09,0.21,content_boost,CS101,1,SID_05021
S0168,S0168_S12,2024-03-26 15:07:00,MATH101,21.82196786990817,5,61.45647995309741,21,0,2,1,69,2,78,1,8,895,74.58,0.12,pace_slow,MATH101,1,SID_05022
S0168,S0168_S13,2024-01-29 18:32:00,ENG101,29.5913091669275,12,79.5066841824269,17,1,1,0,69,2,85,1,9,964,74.15,0.24,practice_more,SCI101,1,SID_05023
S0168,S0168_S14,2024-04-05 22:17:00,MATH101,39.383659259108846,10,34.00966435875578,38,0,2,0,61,3,86,4,9,1025,73.21,0.16,content_boost,MATH101,1,SID_05024
S0168,S0168_S15,2024-02-23 08:00:00,CS101,21.18855383127888,9,74.6603544801919,45,1,3,0,83,2,78,1,9,1108,73.87,0.17,revise_prev_topic,CS101,1,SID_05025
S0168,S0168_S16,2024-04-24 20:30:00,CS101,23.67432698747501,8,62.59897230435055,35,0,3,0,68,2,75,1,3,1176,73.5,0.15,content_boost,ENG101,1,SID_05026
S0168,S0168_S17,2024-01-05 19:26:00,SCI101,27.02015119622246,14,83.16612875182547,42,0,2,0,90,3,65,3,1,1266,74.47,0.24,content_boost,SCI101,1,SID_05027
S0168,S0168_S18,2024-03-15 15:22:00,MATH101,35.095988583161315,10,100.0,29,1,2,1,95,2,80,3,2,1361,75.61,0.3,practice_more,CS101,1,SID_05028
S0168,S0168_S19,2024-04-09 20:39:00,ENG101,21.803523353950187,13,76.05647774152695,17,0,2,0,81,3,77,4,5,1442,75.89,0.2,good_progress,PHY101,1,SID_05029
S0168,S0168_S20,2024-04-14 20:41:00,SCI101,42.89591271737157,4,57.8339074571836,17,0,3,1,88,3,82,5,6,1530,76.5,0.19,good_progress,MATH101,1,SID_05030
S0168,S0168_S21,2024-04-26 20:28:00,CS101,32.43752702464995,5,70.89374070933228,17,0,0,1,69,3,76,3,1,1599,76.14,0.19,pace_slow,ENG101,1,SID_05031
S0168,S0168_S22,2024-02-09 09:04:00,PHY101,33.82358538273949,14,81.36275859402198,15,1,0,1,40,2,85,3,3,1639,74.5,0.28,content_boost,CS101,0,SID_05032
S0168,S0168_S23,2024-02-28 11:53:00,CS101,20.495317081376378,11,69.44211635724025,44,0,1,1,59,1,71,3,8,1698,73.83,0.17,content_boost,MATH101,0,SID_05033
S0168,S0168_S24,2024-03-16 15:46:00,PHY101,40.71392289731369,11,47.08153699757692,39,1,1,0,64,3,74,5,1,1762,73.42,0.2,practice_more,CS101,1,SID_05034
S0168,S0168_S25,2024-03-22 00:08:00,PHY101,43.46529908051236,10,40.58950395485429,37,1,3,0,77,2,85,2,1,1839,73.56,0.18,practice_more,SCI101,1,SID_05035
S0168,S0168_S26,2024-04-09 12:57:00,PHY101,49.10252823395939,13,4.6908405871445495,36,1,2,1,69,1,72,5,6,1908,73.38,0.1,practice_more,PHY101,1,SID_05036
S0168,S0168_S27,2024-01-10 08:30:00,ENG101,38.51694842995451,11,100.0,12,0,3,1,46,1,79,5,7,1954,72.37,0.33,good_progress,ENG101,0,SID_05037
S0168,S0168_S28,2024-03-10 14:04:00,SCI101,11.597879569310455,11,53.95701263863991,43,1,3,1,99,1,99,2,8,2053,73.32,0.12,revise_prev_topic,MATH101,1,SID_05038
S0168,S0168_S29,2024-02-19 19:47:00,PHY101,11.46715518214117,2,79.02335079859765,39,0,0,0,93,1,83,3,4,2146,74.0,0.07,good_progress,PHY101,1,SID_05039
S0168,S0168_S30,2024-04-24 11:14:00,PHY101,34.43978051566003,2,100.0,45,0,2,1,69,3,74,4,4,2215,73.83,0.24,practice_more,PHY101,1,SID_05040
S0169,S0169_S1,2024-04-18 13:03:00,CS101,37.59906224274913,7,77.785335643349,42,0,2,0,89,2,65,2,2,89,89.0,0.24,pace_slow,CS101,1,SID_05041
S0169,S0169_S2,2024-01-26 10:34:00,MATH101,32.20133908153378,11,65.29209204443093,19,0,3,1,72,1,57,4,1,161,80.5,0.21,practice_more,SCI101,0,SID_05042
S0169,S0169_S3,2024-02-24 07:04:00,CS101,8.941923252105745,4,60.69829838109949,44,0,2,1,68,2,88,3,1,229,76.33,0.06,good_progress,CS101,1,SID_05043
S0169,S0169_S4,2024-03-21 12:33:00,ENG101,40.667554098671445,2,61.40182133245635,38,0,2,1,84,2,66,2,5,313,78.25,0.18,pace_slow,SCI101,1,SID_05044
S0169,S0169_S5,2024-04-12 04:44:00,PHY101,28.24989708656591,3,29.12665593154646,25,0,0,0,65,1,57,5,2,378,75.6,0.07,revise_prev_topic,PHY101,0,SID_05045
S0169,S0169_S6,2024-01-10 19:35:00,ENG101,31.64349763464987,10,52.06279105541569,25,0,1,1,62,2,88,1,7,440,73.33,0.18,revise_prev_topic,ENG101,1,SID_05046
S0169,S0169_S7,2024-01-12 10:14:00,CS101,18.28809227386482,6,98.86259539480056,38,1,1,1,100,3,62,3,4,540,77.14,0.16,good_progress,ENG101,1,SID_05047
S0169,S0169_S8,2024-04-21 11:52:00,PHY101,50.148705585303766,9,68.76980724037877,24,0,3,0,87,2,92,4,3,627,78.38,0.29,revise_prev_topic,MATH101,1,SID_05048
S0169,S0169_S9,2024-02-01 12:52:00,ENG101,40.27470054920777,5,48.59512571378498,33,0,2,0,35,1,91,4,5,662,73.56,0.16,good_progress,MATH101,0,SID_05049
S0169,S0169_S10,2024-01-24 21:12:00,ENG101,25.2250241442842,3,23.927346752245988,29,0,3,1,65,2,78,3,4,727,72.7,0.06,content_boost,CS101,1,SID_05050
S0169,S0169_S11,2024-03-18 05:43:00,PHY101,29.224084355487527,6,92.14687570737874,18,1,1,0,67,2,93,1,2,794,72.18,0.22,pace_slow,PHY101,1,SID_05051
S0169,S0169_S12,2024-03-17 15:38:00,PHY101,60.76786850114063,5,50.9270148773176,22,0,1,0,61,2,85,1,2,855,71.25,0.24,content_boost,PHY101,1,SID_05052
S0169,S0169_S13,2024-03-10 10:47:00,ENG101,51.353263452938265,7,83.44881170247392,29,1,1,0,68,3,59,4,9,923,71.0,0.33,good_progress,SCI101,0,SID_05053
S0169,S0169_S14,2024-04-21 00:45:00,SCI101,26.91303680092728,11,28.81950562204422,43,0,4,1,66,3,71,5,6,989,70.64,0.13,practice_more,SCI101,1,SID_05054
S0169,S0169_S15,2024-03-19 01:04:00,MATH101,38.497256568447824,11,51.3097805111731,47,1,4,1,56,3,69,2,3,1045,69.67,0.21,pace_slow,SCI101,0,SID_05055
S0169,S0169_S16,2024-03-19 20:48:00,PHY101,20.46730187577863,3,100.0,14,1,2,0,79,3,70,5,7,1124,70.25,0.16,content_boost,CS101,1,SID_05056
S0169,S0169_S17,2024-02-05 21:39:00,PHY101,11.6090572739073,14,85.92282556080517,18,1,0,0,67,3,83,3,0,1191,70.06,0.16,revise_prev_topic,ENG101,1,SID_05057
S0169,S0169_S18,2024-04-04 00:48:00,PHY101,5.317099728122571,9,31.14614870300975,48,1,1,1,85,2,83,5,4,1276,70.89,0.07,content_boost,CS101,1,SID_05058
S0169,S0169_S19,2024-03-01 00:21:00,CS101,44.5629571723808,13,53.64597781939415,28,1,2,0,59,1,69,1,3,1335,70.26,0.25,content_boost,ENG101,0,SID_05059
S0169,S0169_S20,2024-02-14 08:37:00,PHY101,8.155986466008443,5,78.87648410133028,28,0,0,0,83,2,70,5,8,1418,70.9,0.08,practice_more,PHY101,1,SID_05060
S0169,S0169_S21,2024-03-18 13:11:00,ENG101,29.59967756048892,12,63.53910989817813,36,0,1,1,95,3,72,4,1,1513,72.05,0.21,revise_prev_topic,ENG101,1,SID_05061
S0169,S0169_S22,2024-01-19 16:47:00,PHY101,27.91454520922982,8,44.51575273607396,32,0,0,0,88,3,83,3,0,1601,72.77,0.14,pace_slow,PHY101,1,SID_05062
S0169,S0169_S23,2024-03-11 13:18:00,ENG101,24.92647444292196,8,40.89206602705734,35,1,1,0,66,1,91,3,0,1667,72.48,0.12,practice_more,SCI101,1,SID_05063
S0169,S0169_S24,2024-01-25 00:14:00,SCI101,40.084022761359584,7,53.26633220611095,25,1,2,0,100,2,84,5,1,1767,73.62,0.19,practice_more,PHY101,1,SID_05064
S0169,S0169_S25,2024-01-19 23:44:00,MATH101,23.80904072269945,11,50.21289219427096,31,0,2,1,90,2,66,3,7,1857,74.28,0.15,good_progress,ENG101,1,SID_05065
S0169,S0169_S26,2024-01-23 01:43:00,CS101,25.88258482951685,11,67.75605833029995,38,0,0,0,72,2,64,5,2,1929,74.19,0.19,practice_more,ENG101,1,SID_05066
S0169,S0169_S27,2024-01-13 14:39:00,SCI101,19.844004716001965,11,79.81159380870135,16,1,2,0,95,3,100,3,7,2024,74.96,0.18,pace_slow,CS101,1,SID_05067
S0169,S0169_S28,2024-02-20 19:06:00,ENG101,43.4393076766046,13,86.93852287120242,27,0,3,0,77,2,74,2,0,2101,75.04,0.34,good_progress,MATH101,1,SID_05068
S0169,S0169_S29,2024-03-06 03:00:00,PHY101,27.03189636315348,10,79.56986050328477,26,1,0,0,51,1,82,3,6,2152,74.21,0.21,revise_prev_topic,CS101,0,SID_05069
S0169,S0169_S30,2024-02-05 14:52:00,PHY101,17.151641880904357,5,85.72914729859109,45,0,3,0,82,1,85,5,0,2234,74.47,0.13,content_boost,SCI101,1,SID_05070
S0170,S0170_S1,2024-01-19 00:23:00,CS101,23.326061810676137,3,87.02235542820979,26,1,2,1,74,3,88,3,0,74,74.0,0.16,content_boost,ENG101,1,SID_05071
S0170,S0170_S2,2024-03-02 14:03:00,CS101,33.00981790603424,7,100.0,46,0,2,0,66,3,84,2,9,140,70.0,0.27,revise_prev_topic,SCI101,1,SID_05072
S0170,S0170_S3,2024-01-26 04:37:00,CS101,20.55767845914785,8,68.0336051016143,28,1,2,0,74,2,74,4,8,214,71.33,0.15,revise_prev_topic,PHY101,1,SID_05073
S0170,S0170_S4,2024-03-29 13:05:00,CS101,26.932645068450025,9,82.1794813997329,31,0,1,1,67,1,90,2,1,281,70.25,0.21,pace_slow,PHY101,1,SID_05074
S0170,S0170_S5,2024-01-10 00:41:00,CS101,40.73541506488626,5,55.03503775712893,48,0,2,0,89,3,72,3,4,370,74.0,0.18,good_progress,CS101,1,SID_05075
S0170,S0170_S6,2024-03-06 17:05:00,ENG101,26.59240720995691,11,99.34202151888933,27,0,2,1,80,1,67,5,7,450,75.0,0.25,pace_slow,PHY101,1,SID_05076
S0170,S0170_S7,2024-04-07 02:52:00,MATH101,34.19686331209117,14,72.43454807481211,17,0,3,0,72,2,66,4,9,522,74.57,0.26,revise_prev_topic,ENG101,1,SID_05077
S0170,S0170_S8,2024-01-29 14:19:00,MATH101,28.294663415225457,14,88.87330999523702,45,0,1,0,64,2,81,3,5,586,73.25,0.26,practice_more,SCI101,1,SID_05078
S0170,S0170_S9,2024-01-23 23:15:00,SCI101,34.390146364735465,3,84.44568011676732,11,0,0,1,89,2,76,2,5,675,75.0,0.21,revise_prev_topic,SCI101,1,SID_05079
S0170,S0170_S10,2024-01-05 00:13:00,MATH101,28.18452324154394,5,95.56164078481228,22,1,0,0,64,3,82,3,1,739,73.9,0.21,good_progress,CS101,1,SID_05080
S0170,S0170_S11,2024-03-18 17:13:00,SCI101,36.52385999557746,10,48.58010970876342,12,1,2,0,100,3,63,3,9,839,76.27,0.18,good_progress,PHY101,1,SID_05081
S0170,S0170_S12,2024-02-26 00:44:00,SCI101,37.04467396786902,3,84.05495155875678,14,1,0,0,76,2,77,3,0,915,76.25,0.23,good_progress,PHY101,1,SID_05082
S0170,S0170_S13,2024-04-20 19:59:00,MATH101,24.75944206652228,13,67.33120436025764,39,1,1,0,79,2,81,1,7,994,76.46,0.2,revise_prev_topic,PHY101,1,SID_05083
S0170,S0170_S14,2024-01-03 02:08:00,ENG101,58.8159780844871,12,82.99888323994207,31,0,1,1,90,3,95,1,8,1084,77.43,0.41,good_progress,SCI101,1,SID_05084
S0170,S0170_S15,2024-02-14 16:59:00,SCI101,21.155858614256893,2,100.0,37,0,4,0,73,2,92,3,2,1157,77.13,0.15,pace_slow,SCI101,1,SID_05085
S0170,S0170_S16,2024-04-26 19:57:00,CS101,28.66731089528888,4,100.0,17,0,3,1,89,2,69,4,9,1246,77.88,0.22,pace_slow,SCI101,1,SID_05086
S0170,S0170_S17,2024-02-22 05:24:00,CS101,45.787805103922494,4,92.71673305423634,20,1,1,1,82,1,93,2,0,1328,78.12,0.31,pace_slow,MATH101,1,SID_05087
S0170,S0170_S18,2024-03-21 07:38:00,MATH101,30.761794139785643,5,63.91570060770954,28,0,1,0,63,3,89,3,0,1391,77.28,0.16,revise_prev_topic,MATH101,1,SID_05088
S0170,S0170_S19,2024-04-20 21:09:00,MATH101,36.02755819676824,11,89.97595920681408,40,1,3,1,69,3,84,1,8,1460,76.84,0.29,good_progress,PHY101,1,SID_05089
S0170,S0170_S20,2024-02-23 22:23:00,PHY101,19.233680179752504,11,28.117522817218266,40,0,2,1,70,3,71,2,9,1530,76.5,0.11,pace_slow,ENG101,1,SID_05090
S0170,S0170_S21,2024-03-26 07:45:00,ENG101,33.54937602952108,2,80.16062749844171,23,0,0,1,88,2,94,1,0,1618,77.05,0.19,revise_prev_topic,MATH101,1,SID_05091
S0170,S0170_S22,2024-03-04 20:54:00,ENG101,29.158104405561836,3,80.769977581715,24,1,0,0,79,1,75,2,7,1697,77.14,0.18,practice_more,MATH101,1,SID_05092
S0170,S0170_S23,2024-03-27 07:49:00,ENG101,19.494564901208957,9,45.73114198185614,14,0,4,0,66,2,89,5,8,1763,76.65,0.12,content_boost,ENG101,1,SID_05093
